,link,origem,destino,data_coleta,data_entrega,distancia,peso,caminhoes,pagina
431,"https://www.truckpad.com.br/fretes/carga-de-rn/para-pa/veiculo-bi-truck,carreta-toco,truck,bitrem,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,sider/carga-completa/empresa-salina-diamante-branco/1afzzz8xoe7kc0r670upr47sx",RN - Galinhos,PA - Jacundá,--,23/10 00:00,1.877 km,"25,0 Ton","['Bi-Truck', 'Carreta Toco', 'Truck', 'Bitrem', 'Carreta LS Trucada']",9
430,"https://www.truckpad.com.br/fretes/carga-de-rn/para-ms/veiculo-bi-truck,carreta-toco,truck,bitrem,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,sider/carga-completa/empresa-salina-diamante-branco/e01pirarcaj8vh4tt5rcnh2yd",RN - Galinhos,MS - Jardim,--,23/10 00:00,3.636 km,"50,0 Ton","['Bi-Truck', 'Carreta Toco', 'Truck', 'Bitrem', 'Carreta LS Trucada']",10
429,"https://www.truckpad.com.br/fretes/carga-de-rn/para-ms/veiculo-bi-truck,carreta-toco,truck,bitrem,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,sider/carga-completa/empresa-salina-diamante-branco/3cgkqhsz9o2n6ihxwffocrw8s",RN - Galinhos,MS - Campo Grande,--,23/10 00:00,3.406 km,"100,0 Ton","['Bi-Truck', 'Carreta Toco', 'Truck', 'Bitrem', 'Carreta LS Trucada']",11
428,"https://www.truckpad.com.br/fretes/carga-de-rn/para-ms/veiculo-bi-truck,carreta-toco,truck,bitrem,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,sider/carga-completa/empresa-salina-diamante-branco/88to8lez7mp2gvqy98b31zcwe",RN - Galinhos,MS - Dourados,--,23/10 00:00,3.535 km,"100,0 Ton","['Bi-Truck', 'Carreta Toco', 'Truck', 'Bitrem', 'Carreta LS Trucada']",12
427,"https://www.truckpad.com.br/fretes/carga-de-rn/para-mt/veiculo-bi-truck,carreta-toco,truck,bitrem,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,sider/carga-completa/empresa-salina-diamante-branco/aa1m6rykos79nkvc841xfzzb4",RN - Galinhos,MT - Sinop,--,23/10 00:00,3.080 km,"100,0 Ton","['Bi-Truck', 'Carreta Toco', 'Truck', 'Bitrem', 'Carreta LS Trucada']",13
426,"https://www.truckpad.com.br/fretes/carga-de-rn/para-mt/veiculo-bi-truck,carreta-toco,truck,bitrem,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,sider/carga-completa/empresa-salina-diamante-branco/ddg18kd1wjtumpyu97b6oe6xk",RN - Galinhos,MT - Rondonópolis,--,23/10 00:00,3.246 km,"100,0 Ton","['Bi-Truck', 'Carreta Toco', 'Truck', 'Bitrem', 'Carreta LS Trucada']",14
425,"https://www.truckpad.com.br/fretes/carga-de-rn/para-mt/veiculo-bi-truck,carreta-toco,truck,bitrem,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,sider/carga-completa/empresa-salina-diamante-branco/8cid06lwz18yjzt6lpsutfa11",RN - Galinhos,MT - Juara,--,23/10 00:00,3.333 km,"25,0 Ton","['Bi-Truck', 'Carreta Toco', 'Truck', 'Bitrem', 'Carreta LS Trucada']",15
424,"https://www.truckpad.com.br/fretes/carga-de-rn/para-mt/veiculo-bi-truck,carreta-toco,truck,bitrem,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,sider/carga-completa/empresa-salina-diamante-branco/bcj9wrt62w22jzjtir7el5vf4",RN - Galinhos,MT - Cáceres,--,23/10 00:00,3.565 km,"25,0 Ton","['Bi-Truck', 'Carreta Toco', 'Truck', 'Bitrem', 'Carreta LS Trucada']",16
423,"https://www.truckpad.com.br/fretes/carga-de-rn/para-mt/veiculo-bi-truck,carreta-toco,truck,bitrem,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,sider/carga-completa/empresa-salina-diamante-branco/ccg7hbxm6pdk4pznbf4x0samw",RN - Galinhos,MT - Cuiabá,--,23/10 00:00,3.379 km,"100,0 Ton","['Bi-Truck', 'Carreta Toco', 'Truck', 'Bitrem', 'Carreta LS Trucada']",17
422,"https://www.truckpad.com.br/fretes/carga-de-rn/para-mg/veiculo-bi-truck,carreta-toco,truck,bitrem,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,sider/carga-completa/empresa-salina-diamante-branco/9l0fqnde3iqt5r17f48mwiaon",RN - Galinhos,MG - Bom Despacho,--,23/10 00:00,2.385 km,"100,0 Ton","['Bi-Truck', 'Carreta Toco', 'Truck', 'Bitrem', 'Carreta LS Trucada']",18
421,"https://www.truckpad.com.br/fretes/carga-de-rn/para-go/veiculo-bi-truck,carreta-toco,truck,bitrem,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,sider/carga-completa/empresa-salina-diamante-branco/746e53kqk2w8upuhx9b8yb78t",RN - Galinhos,GO - Piranhas,--,23/10 00:00,2.869 km,"25,0 Ton","['Bi-Truck', 'Carreta Toco', 'Truck', 'Bitrem', 'Carreta LS Trucada']",19
420,"https://www.truckpad.com.br/fretes/carga-de-rn/para-go/veiculo-bi-truck,carreta-toco,truck,bitrem,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,sider/carga-completa/empresa-salina-diamante-branco/5isutorcza6h31r56qdz5jddq",RN - Galinhos,GO - Mineiros,--,23/10 00:00,2.976 km,"100,0 Ton","['Bi-Truck', 'Carreta Toco', 'Truck', 'Bitrem', 'Carreta LS Trucada']",1
419,"https://www.truckpad.com.br/fretes/carga-de-rn/para-go/veiculo-bi-truck,carreta-toco,truck,bitrem,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,sider/carga-completa/empresa-salina-diamante-branco/8rzevq2fr717iwaxx9wlo4ehh",RN - Galinhos,GO - Trombas,--,23/10 00:00,2.351 km,"25,0 Ton","['Bi-Truck', 'Carreta Toco', 'Truck', 'Bitrem', 'Carreta LS Trucada']",2
418,"https://www.truckpad.com.br/fretes/carga-de-sp/para-mg/veiculo-carreta-toco,carreta-ls-trucada/carroceria-bau,sider/carga-completa/empresa-transpaladini/cg1vjpn0ia5bfolaysmvw6qrl",SP - Itupeva,MG - Contagem,de 26/10 11:00 até 31/10 19:30,de 26/10 11:00 até 31/10 19:30,568 km,"18,0 Ton","['Carreta Toco', 'Carreta LS Trucada']",3
417,"https://www.truckpad.com.br/fretes/carga-de-rj/para-sp/veiculo-carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-arcelor-mittal-brasil/m2n2gizyn1wdmp8m3d3oty9t",RJ - Resende,SP - Rio das Pedras,26/10 11:00,26/10,407 km,"30,0 Ton",['Carreta LS Trucada'],4
416,"https://www.truckpad.com.br/fretes/carga-de-mg/para-rs/veiculo-carreta-toco,carreta-ls-trucada/carroceria-bau,sider/carga-completa/empresa-dslog/4l8ox9o5vrwet0x5gj2qw2qtb",MG - Extrema,RS - Nova Santa Rita,26/10,27/10,1.171 km,"10,0 Ton","['Carreta Toco', 'Carreta LS Trucada']",5
415,https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-carreta-toco/carroceria-aberto-grade-baixa/carga-completa/empresa-option-transportes-e-locacoes-ltda/6ckcdqnl36flnyflle1v06n79,SP - Cordeirópolis,SP - Santos,26/10 entre 10:00 e 16:30,de 27/10 08:00 até 29/10 12:00,228 km,"27,0 Ton",['Carreta Toco'],6
414,https://www.truckpad.com.br/fretes/carga-de-mg/para-mg/veiculo-toco-3-4/carroceria-bau/carga-completa/empresa-diavanti-solucoes-logisticas-ltda/6oatjykjjsx2x4w5tw7dkkf51,MG - Uberlândia,MG - Uberlândia,26/10 entre 11:00 e 13:00,29/10 entre 11:00 e 13:00,431 km,"3,0 Ton",['Toco 3/4'],7
413,"https://www.truckpad.com.br/fretes/carga-de-go/para-mg/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/3e9e57fbo815c3tjqy1nzjl0w",GO - Jataí,MG - Araguari,--,--,528 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",8
412,"https://www.truckpad.com.br/fretes/carga-de-pr/para-sp/veiculo-truck/carroceria-bau,frigorifico,sider,refrigerado/carga-completa/empresa-ldm-logistica-transportes-ltda/4uyg44s99t3eyyc8i40gev1tb",PR - Cambé,SP - Cajamar,26/10 entre 12:00 e 14:00,de 26/10 12:00 até 29/10 14:30,523 km,"12,0 Ton",['Truck'],9
411,"https://www.truckpad.com.br/fretes/carga-de-sp/para-ba/veiculo-carreta-toco,toco,truck,toco-3-4/carroceria-bau/carga-complemento/empresa-construtora-parra/9zft0slyk2jzn99v5es3fo6c2",SP - Campinas,BA - Salvador,26/10 entre 11:00 e 11:00,26/10 entre 11:00 e 11:00,1.924 km,560 kg,"['Carreta Toco', 'Toco', 'Truck', 'Toco 3/4']",10
410,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-truck/carroceria-frigorifico,refrigerado/carga-completa/empresa-construtora-parra/9zee5zt9znh8vitn4m2mg8lqq",SP - Flórida Paulista,SP - Campinas,26/10 entre 11:00 e 11:00,26/10 entre 11:00 e 11:00,519 km,"14.000,0 Ton",['Truck'],11
409,"https://www.truckpad.com.br/fretes/carga-de-sp/para-mt/veiculo-carreta-toco,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,bug-porta-container/carga-completa/empresa-g-e-inter-log-ltda/tz7r4u4xqpei77kq2hbo6fzg",SP - Santos,MT - Lucas do Rio Verde,26/10 entre 16:30 e 18:30,29/10 entre 16:30 e 18:30,1.924 km,"4,5 Ton","['Carreta Toco', 'Carreta LS Trucada']",12
408,"https://www.truckpad.com.br/fretes/carga-de-sp/para-pi/veiculo-toco,truck,toco-3-4,van/carroceria-aberto-grade-baixa,graneleiro-grade-alta,bau,sider/carga-complemento/empresa-radar-transportes-ltda/8q7mwxp0mmdy7jh8eb5yh096n",SP - Guarulhos,PI - Teresina,26/10 entre 19:30 e 21:30,29/10 entre 13:30 e 15:30,2.666 km,40 kg,"['Toco', 'Truck', 'Toco 3/4', 'Van']",13
407,https://www.truckpad.com.br/fretes/carga-de-sp/para-rj/veiculo-carreta-ls-trucada/carroceria-aberto-grade-baixa/carga-completa/empresa-saratoga-transportes-ltda/73l2fsmzw4zsur9o5y2vg228j,SP - Agudos,RJ - Nova Friburgo,26/10,26/10 entre 11:00 e 13:00,832 km,"30,0 Ton",['Carreta LS Trucada'],14
406,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-carreta-toco,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,sider/carga-completa/empresa-g-e-inter-log-ltda/5u0ipt73wpjzk8o74pf4fxkvn",SP - Santos,SP - Ribeirão Preto,26/10 entre 14:00 e 16:00,27/10 entre 14:00 e 16:00,383 km,"20,0 Ton","['Carreta Toco', 'Carreta LS Trucada']",15
405,"https://www.truckpad.com.br/fretes/carga-de-sp/para-es/veiculo-carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,sider/carga-completa/empresa-saratoga-transportes-ltda/3eql231v22oi9c5cg3k6f12sa",SP - Agudos,ES - Vila Velha,26/10,29/10,1.198 km,"30,0 Ton",['Carreta LS Trucada'],16
404,"https://www.truckpad.com.br/fretes/carga-de-sp/para-al/veiculo-toco,truck,toco-3-4/carroceria-aberto-grade-baixa,graneleiro-grade-alta,bau,sider/carga-complemento/empresa-radar-transportes-ltda/2xrd1zen4l29n35lzzd648e37",SP - Guarulhos,AL - Maceió,26/10 entre 19:30 e 21:30,29/10 entre 13:30 e 15:30,2.383 km,200 kg,"['Toco', 'Truck', 'Toco 3/4']",17
403,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-carreta-toco,truck,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,bau,sider/carga-complemento/empresa-overdrive-comercial/d3z0acejdv2eg3r97hr3mhff7",SP - Jaboticabal,SP - São Paulo,29/10,29/10,357 km,"10,0 Ton","['Carreta Toco', 'Truck', 'Carreta LS Trucada']",18
402,"https://www.truckpad.com.br/fretes/carga-de-sp/para-rs/veiculo-toco,truck,toco-3-4,van/carroceria-bau,sider/carga-complemento/empresa-radar-transportes-ltda/e4gvq3c4yrh7r3e73j68p0w4s",SP - Guarulhos,RS - Porto Alegre,26/10 entre 19:30 e 21:30,29/10 entre 13:00 e 15:00,1.123 km,130 kg,"['Toco', 'Truck', 'Toco 3/4', 'Van']",19
401,"https://www.truckpad.com.br/fretes/carga-de-sp/para-pe/veiculo-carreta-toco,truck/carroceria-bau,sider/carga-complemento/empresa-radar-transportes-ltda/2h9lvgxiywdgmkji9gml3cjcm",SP - Guarulhos,PE - Recife,26/10 entre 19:00 e 21:00,29/10 entre 17:30 e 19:30,2.600 km,"5,0 Ton","['Carreta Toco', 'Truck']",1
400,"https://www.truckpad.com.br/fretes/carga-de-ba/para-ba/veiculo-bi-truck,carreta-toco,bitrem,bitrenzao-9-eixos,carreta-ls-trucada/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/7k9qfqq5ge0920zl40h07gqce",BA - Barreiras,BA - Barreiras,--,--,0 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada']",2
399,"https://www.truckpad.com.br/fretes/carga-de-pr/para-pr/veiculo-carreta-toco,bitrem,carreta-ls-trucada/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/76zrgteu43b4q88775259hqbs",PR - Campo Mourão,PR - Campo Mourão,--,--,0 km,A combinar,"['Carreta Toco', 'Bitrem', 'Carreta LS Trucada']",3
398,https://www.truckpad.com.br/fretes/carga-de-rj/para-sp/veiculo-toco/carroceria-aberto-grade-baixa/carga-completa/empresa-arcelor-mittal-brasil/78y83ud7ravt2k2y0mj63hjxi,RJ - Resende,SP - São Paulo,26/10 15:00,26/10,271 km,"24,0 Ton",['Toco'],4
397,"https://www.truckpad.com.br/fretes/carga-de-sp/para-rj/veiculo-vuc-hr,van,utilitario/carroceria-bau/carga-completa/empresa-pen-metal-mecanica-ltda/3w92gupg6o4phyb6kr1u6nozx",SP - São Paulo,RJ - Rio de Janeiro,29/10 entre 08:00 e 11:00,30/10 entre 08:00 e 16:00,412 km,70 kg,"['VUC / HR', 'Van', 'Utilitário']",5
396,https://www.truckpad.com.br/fretes/carga-de-pb/para-sp/veiculo-truck/carroceria-aberto-grade-baixa/carga-completa/empresa-intecom-servicos-de-logistica-ltda/3a1vrgzv54hwyx0akmxpgh4l0,PB - Alhandra,SP - Guarulhos,de 29/10 até 03/11,03/11 entre 10:00 e 12:00,2.651 km,"10,0 Ton",['Truck'],6
395,"https://www.truckpad.com.br/fretes/carga-de-sp/para-mt/veiculo-carreta-toco,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-g-e-inter-log-ltda/4t05l2s5v5s14bv8mhuhfxg9m",SP - São Bernardo do Campo,MT - Nossa Senhora do Livramento,26/10 entre 09:30 e 09:30,26/10 entre 16:30 e 18:30,1.578 km,"20,0 Ton","['Carreta Toco', 'Carreta LS Trucada']",7
394,"https://www.truckpad.com.br/fretes/carga-de-sp/para-df/veiculo-carreta-toco,carreta-ls-trucada/carroceria-aberto-grade-baixa,sider/carga-completa/empresa-g-e-inter-log-ltda/o5gt1ugw1fid7zxzc8r4pht2",SP - Santos,DF - Brasília,26/10 entre 09:30 e 09:30,29/10 entre 12:30 e 14:30,1.073 km,"10,0 Ton","['Carreta Toco', 'Carreta LS Trucada']",8
393,"https://www.truckpad.com.br/fretes/carga-de-pe/para-ba/veiculo-carreta-toco,carreta-ls-trucada/carroceria-bau,sider/carga-completa/empresa-guta-transporte-de-servicos-ltda/9z1g6wqmpr9svp2jfj67lh6mf",PE - Cabo de Santo Agostinho,BA - Salvador,26/10 entre 16:00 e 18:00,29/10 entre 10:00 e 12:30,769 km,"23,7 Ton","['Carreta Toco', 'Carreta LS Trucada']",9
392,"https://www.truckpad.com.br/fretes/carga-de-sc/para-rn/veiculo-bi-truck,carreta-toco,truck,carreta-ls-trucada/carroceria-graneleiro-grade-alta,bau,sider/carga-complemento/empresa-agillitrans-transportes-e-locacoes-eireli/2fdpanptcitnhpzl49wnc27ty",SC - Itajaí,RN - Natal,26/10 entre 09:30 e 09:30,29/10 entre 11:30 e 13:30,3.438 km,"3,8 Ton","['Bi-Truck', 'Carreta Toco', 'Truck', 'Carreta LS Trucada']",10
391,"https://www.truckpad.com.br/fretes/carga-de-ba/para-sp/veiculo-bi-truck,truck,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-complemento/empresa-agillitrans-transportes-e-locacoes-eireli/2zyk7hqtb1sqkidot9t6ee4h7",BA - Salvador,SP - Ribeirão Preto,26/10 entre 12:00 e 12:00,29/10 entre 17:00 e 19:00,1.815 km,"4,0 Ton","['Bi-Truck', 'Truck', 'Carreta LS Trucada']",11
390,"https://www.truckpad.com.br/fretes/carga-de-pr/para-pr/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/cdp27yn9mc0flzh04ctfei4iw",PR - Manoel Ribas,PR - Ponta Grossa,--,--,220 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",12
389,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-toco,truck/carroceria-bau,sider/carga-completa/empresa-suprema-transportes/4hvxze5b6live5v2we3iaiaw1",SP - Araçoiaba da Serra,SP - Vinhedo,26/10 entre 12:00 e 14:00,26/10 entre 09:00 e 11:00,105 km,"7,0 Ton","['Toco', 'Truck']",13
388,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-toco-3-4/carroceria-aberto-grade-baixa,bau,sider/carga-agregamento/empresa-rhino-log-transporte-e-logistica-eireli-me/76hf8find36tt7ti3b4g5kyy6",SP - Embu,SP - São Paulo,de 28/10 10:30 até 31/10 09:00,31/10 entre 12:30 e 14:30,27 km,"3,5 Ton",['Toco 3/4'],14
387,"https://www.truckpad.com.br/fretes/carga-de-sp/para-rj/veiculo-carreta-toco/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-arcelor-mittal-brasil/a93pt7g1wq1v8gpjklybt1ahl",SP - Vargem Grande do Sul,RJ - Macaé,26/10 10:30,27/10 entre 10:30 e 12:30,706 km,"19,5 Ton",['Carreta Toco'],15
386,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-toco-3-4/carroceria-aberto-grade-baixa,bau,sider/carga-agregamento/empresa-rhino-log-transporte-e-logistica-eireli-me/1nbuu1buh62n478c65xr493k6",SP - Embu,SP - São Paulo,de 28/10 10:30 até 31/10 09:00,31/10 entre 12:30 e 14:30,27 km,"3,5 Ton",['Toco 3/4'],16
385,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-toco-3-4/carroceria-aberto-grade-baixa,bau,sider/carga-agregamento/empresa-rhino-log-transporte-e-logistica-eireli-me/4755gdoxvns92tfqfudjxny32",SP - Embu,SP - São Paulo,de 28/10 10:30 até 31/10 09:00,31/10 entre 12:30 e 14:30,27 km,"3,5 Ton",['Toco 3/4'],17
384,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-toco-3-4/carroceria-aberto-grade-baixa,bau,sider/carga-agregamento/empresa-rhino-log-transporte-e-logistica-eireli-me/a58hm6kt1ui8ns5fwqt18wf0r",SP - Embu,SP - São Paulo,de 28/10 10:30 até 31/10 09:00,31/10 entre 12:30 e 14:30,27 km,"3,5 Ton",['Toco 3/4'],18
383,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-toco-3-4/carroceria-aberto-grade-baixa,bau,sider/carga-agregamento/empresa-rhino-log-transporte-e-logistica-eireli-me/bmmqzjo102jvs577kgcv1hh72",SP - Embu,SP - São Paulo,de 28/10 10:30 até 31/10 09:00,31/10 entre 12:30 e 14:30,27 km,"3,5 Ton",['Toco 3/4'],19
382,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-toco-3-4/carroceria-aberto-grade-baixa,bau,sider/carga-agregamento/empresa-rhino-log-transporte-e-logistica-eireli-me/8jcrz8ppf1q241kjn2vf9pvhh",SP - Embu,SP - São Paulo,de 28/10 10:30 até 31/10 09:00,31/10 entre 12:30 e 14:30,27 km,"3,5 Ton",['Toco 3/4'],1
381,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-toco-3-4/carroceria-aberto-grade-baixa,bau,sider/carga-agregamento/empresa-rhino-log-transporte-e-logistica-eireli-me/9w1d9lsj9l9539o11m3hxih9e",SP - Embu,SP - São Paulo,de 28/10 10:30 até 31/10 09:00,31/10 entre 12:30 e 14:30,27 km,"3,5 Ton",['Toco 3/4'],2
380,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-toco-3-4/carroceria-aberto-grade-baixa,bau,sider/carga-agregamento/empresa-rhino-log-transporte-e-logistica-eireli-me/7vamcen0nygivtdsu9o026ejc",SP - Embu,SP - São Paulo,de 28/10 10:30 até 31/10 09:00,31/10 entre 12:30 e 14:30,27 km,"3,5 Ton",['Toco 3/4'],3
379,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-toco-3-4/carroceria-aberto-grade-baixa,bau,sider/carga-agregamento/empresa-rhino-log-transporte-e-logistica-eireli-me/edq6lf91bvhj814ts5myua346",SP - Embu,SP - São Paulo,de 28/10 10:30 até 31/10 09:00,31/10 entre 12:30 e 14:30,27 km,"3,5 Ton",['Toco 3/4'],4
378,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-toco-3-4/carroceria-aberto-grade-baixa,bau,sider/carga-agregamento/empresa-rhino-log-transporte-e-logistica-eireli-me/7rtxrx8vtd2w9xaxevtqpqx8e",SP - Embu,SP - São Paulo,de 28/10 10:30 até 31/10 09:00,31/10 entre 12:30 e 14:30,27 km,"3,5 Ton",['Toco 3/4'],5
377,"https://www.truckpad.com.br/fretes/carga-de-ms/para-ms/veiculo-carreta-toco,bitrem,carreta-ls-trucada/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/bjnn8d83yysytvy8h7tfep7zp",MS - Sonora,MS - Campo Grande,--,--,361 km,A combinar,"['Carreta Toco', 'Bitrem', 'Carreta LS Trucada']",6
376,https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-toco-3-4/carroceria-aberto-grade-baixa/carga-agregamento/empresa-rhino-log-transporte-e-logistica-eireli-me/1ha83jw2pfufvc69refvatunu,SP - Itu,SP - Campinas,de 28/10 11:30 até 03/11 03:00,de 31/10 13:00 até 27/11 14:00,50 km,"3,5 Ton",['Toco 3/4'],7
375,https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-truck/carroceria-sider/carga-completa/empresa-gti-log-transportes-e-logistica/882iyzjxoz4i4bdkwumvrvpor,SP - Pindamonhangaba,SP - São Paulo,de 26/10 até 31/10,31/10 entre 10:00 e 12:00,146 km,"12,0 Ton",['Truck'],8
374,https://www.truckpad.com.br/fretes/carga-de-sp/para-rs/veiculo-carreta-ls-trucada/carroceria-sider/carga-completa/empresa-gti-log-transportes-e-logistica/77hp7fhv5xoelqkmmtpthtw6t,SP - Guaratinguetá,RS - Carazinho,26/10,26/10,1.168 km,"20,0 Ton",['Carreta LS Trucada'],9
373,"https://www.truckpad.com.br/fretes/carga-de-to/para-to/veiculo-bi-truck,carreta-toco,truck,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/2e5zxhhwimoah16oa17be6lss",TO - Mateiros,TO - Porto Nacional,--,--,293 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",10
372,"https://www.truckpad.com.br/fretes/carga-de-sp/para-es/veiculo-carreta-toco/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-union-modal-logistica-integrada/bkp280vn3oo1vflqym2qycxe7",SP - São Vicente,ES - Serra,26/10,26/10,954 km,"25,0 Ton",['Carreta Toco'],11
371,"https://www.truckpad.com.br/fretes/carga-de-sp/para-ms/veiculo-truck/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-complemento/empresa-metalforce-matao-industria-e-comercio-de-produtos-siderurgicos-ltda/5oqf7wpjci3ziby9hy2ia1at",SP - Matão,MS - Corumbá,25/10,29/10 entre 08:30 e 11:00,1.160 km,420 kg,['Truck'],12
370,https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-toco-3-4/carroceria-aberto-grade-baixa/carga-agregamento/empresa-rhino-log-transporte-e-logistica-eireli-me/9nh87ououw97f0q6lz60nhfiq,SP - Itu,SP - Campinas,de 28/10 11:30 até 03/11 03:00,de 31/10 13:00 até 27/11 14:00,50 km,"3,5 Ton",['Toco 3/4'],13
369,"https://www.truckpad.com.br/fretes/carga-de-mt/para-pa/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/7m81pxb0kfabsiinjky240g0e",MT - Nova Ubiratã,PA - Itaituba,--,--,1.151 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",14
368,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-marte-logistica-ltda/7ix8rl8tskgxu1nagdzud2mu",SP - Jacareí,SP - Vargem Grande do Sul,25/10 entre 10:00 e 10:00,26/10 entre 11:30 e 13:30,377 km,"28,1 Ton",['Carreta LS Trucada'],15
367,"https://www.truckpad.com.br/fretes/carga-de-pe/para-ce/veiculo-bitrem,carreta-ls-trucada/carroceria-bau,frigorifico,sider,refrigerado/carga-completa/empresa-guta-transporte-de-servicos-ltda/3kq9vvlrbejw8wavbotjy18oh",PE - Cabo de Santo Agostinho,CE - Fortaleza,26/10 entre 19:30 e 21:30,29/10 entre 05:30 e 21:30,808 km,"21,0 Ton","['Bitrem', 'Carreta LS Trucada']",16
366,"https://www.truckpad.com.br/fretes/carga-de-sp/para-rj/veiculo-bi-truck,truck/carroceria-bau,sider/carga-completa/empresa-expresso-m-2000-ltda/b7xse9n16r976bug62m41kv7x",SP - Cosmópolis,RJ - Rio de Janeiro,de 23/10 10:00 até 24/10 16:30,23/10 entre 10:00 e 12:00,522 km,"14,0 Ton","['Bi-Truck', 'Truck']",17
365,"https://www.truckpad.com.br/fretes/carga-de-mt/para-rs/veiculo-carreta-toco,bitrem,carreta-ls-trucada/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/dmrakxspdeq705hpzwkpjrqum",MT - Itiquira,RS - Garibaldi,--,--,1.766 km,A combinar,"['Carreta Toco', 'Bitrem', 'Carreta LS Trucada']",18
